exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis,Anomaly_Flag,Anomaly_Score,Anomaly_Type
2024,West Bengal,Malda,Budhia High Madrasah (H.S.),461409,492,10,0,208.63,141.5,219.48,163,217.16,163,0.0,0.0203252032520325,-8.530000000000001,-10.849999999999994,167.565,0.901,-0.316,1,0.08182096835879255,Normal Center
2024,West Bengal,Jalpaiguri,Techno India Group Public School,461203,957,11,0,156.19,111.0,219.48,163,217.16,163,0.0,0.0114942528735632,-60.97,-63.28999999999999,134.482,1.662,2.347,1,0.07640417627618995,Normal Center
2024,West Bengal,Bankura,Satya Narayan Academy,461009,281,5,1,150.89,115.0,219.48,163,217.16,163,0.0035587188612099,0.0213523131672597,-66.27000000000001,-68.59,131.016,1.971,4.208,1,0.03500199663474152,Normal Center
2024,West Bengal,North 24 Parganas,Narula Institute Of Technology,460110,460,11,0,193.04,130.5,219.48,163,217.16,163,0.0,0.0239130434782608,-24.120000000000005,-26.44,158.436,1.137,0.329,1,0.0820209767013928,Normal Center
2024,West Bengal,South 24 Parganas,Baruipur High School,461803,700,25,0,234.01,191.0,219.48,163,217.16,163,0.0,0.0357142857142857,16.849999999999994,14.53,170.315,0.823,-0.285,1,0.08188388880037095,Normal Center
2024,West Bengal,South 24 Parganas,Ghasiara Vidyapith (Hs) Ghasiara,461804,520,7,0,168.59,116.0,219.48,163,217.16,163,0.0,0.0134615384615384,-48.56999999999999,-50.88999999999999,142.938,1.399,1.367,1,0.07944684954430248,Normal Center
2024,West Bengal,Bankura,Bankur Banga Vidyalay,461007,394,6,0,146.82,105.0,219.48,163,217.16,163,0.0,0.015228426395939,-70.34,-72.66,129.503,1.839,3.511,1,0.07118835155268632,Normal Center
2024,West Bengal,Hooghly,Aditya Birla Vani Bharati School,460511,242,4,0,177.86,132.5,219.48,163,217.16,163,0.0,0.0165289256198347,-39.29999999999998,-41.619999999999976,138.969,1.37,1.707,1,0.07950265720908262,Normal Center
2024,West Bengal,Nadia,Krishnagar Public School,461605,536,9,0,169.89,122.0,219.48,163,217.16,163,0.0,0.0167910447761194,-47.27000000000001,-49.59,142.539,1.424,1.513,1,0.07921011905365694,Normal Center
2024,West Bengal,Malda,David Hare Teachers Training College,461408,496,17,1,225.0,179.5,219.48,163,217.16,163,0.002016129032258,0.0362903225806451,7.840000000000003,5.52000000000001,164.614,0.88,-0.093,1,0.06951584235948965,Normal Center
2024,West Bengal,Nadia,Bhaktivedanta National School,461602,374,11,1,207.12,159.0,219.48,163,217.16,163,0.0026737967914438,0.0320855614973262,-10.039999999999992,-12.359999999999983,157.384,1.052,0.353,1,0.06733957936496177,Normal Center
2024,West Bengal,Malda,Swami Vivekananda Academy High School,461406,568,14,0,226.32,182.5,219.48,163,217.16,163,0.0,0.0246478873239436,9.159999999999997,6.840000000000003,166.559,0.797,-0.391,1,0.08258096239249857,Normal Center
2024,West Bengal,Kharagpur,Vidyasagar Vidyapith Midnapore (Government Sponsored),460712,467,15,0,185.06,127.0,219.48,163,217.16,163,0.0,0.032119914346895,-32.099999999999994,-34.41999999999999,162.569,1.357,0.995,1,0.08212286158945842,Normal Center
2024,West Bengal,Kharagpur,"Dav Model School, Iit Kharagpur",460715,332,10,0,174.95,122.5,219.48,163,217.16,163,0.0,0.0301204819277108,-42.21000000000001,-44.53,152.606,1.553,1.933,1,0.07822918595173173,Normal Center
2024,West Bengal,Malda,North Point English Academy,461401,895,29,1,223.05,175.0,219.48,163,217.16,163,0.0011173184357541,0.0335195530726257,5.890000000000015,3.5700000000000216,169.981,0.809,-0.353,1,0.06924730550514308,Normal Center
2024,West Bengal,Kharagpur,Kendriya Vidyalaya No.1 Kalaikunda,460708,493,13,0,162.22,101.0,219.48,163,217.16,163,0.0,0.0263691683569979,-54.94,-57.25999999999999,153.793,1.575,1.765,1,0.07759570494220003,Normal Center
2024,West Bengal,Hooghly,Supreme Knowledge Foundation Group Of Institutions,460505,487,16,0,197.85,135.0,219.48,163,217.16,163,0.0,0.0328542094455852,-19.31,-21.629999999999995,160.142,1.206,0.559,1,0.08268501026430619,Normal Center
2024,West Bengal,Hooghly,Arambagh Vivekananda Academy Arambagh Hooghly Wb,460502,693,33,0,259.63,223.0,219.48,163,217.16,163,0.0,0.0476190476190476,42.47,40.150000000000006,171.126,0.651,-0.583,1,0.07917971436072613,Normal Center
2024,West Bengal,Malda,Ghani Khan Choudhury Institute Of Engineering And Technology,461412,442,1,0,129.51,89.5,219.48,163,217.16,163,0.0,0.002262443438914,-87.65,-89.97,119.93,1.792,3.114,1,0.06822144808112013,Normal Center
2024,West Bengal,Kharagpur,Rangamati Kironmoyee High School (H.S),460706,486,13,0,183.32,122.5,219.48,163,217.16,163,0.0,0.0267489711934156,-33.84,-36.16,158.558,1.289,0.812,1,0.08356351621400127,Normal Center
2024,West Bengal,Kharagpur,Hijli High School,460701,578,21,1,244.41,201.5,219.48,163,217.16,163,0.0017301038062283,0.0380622837370242,27.25,24.930000000000007,169.499,0.789,-0.381,1,0.0693422391047881,Normal Center
2024,West Bengal,Malda,Chanchal B.Ed. College,461415,370,4,0,138.75,95.5,219.48,163,217.16,163,0.0,0.0108108108108108,-78.41,-80.72999999999999,129.989,1.757,3.046,1,0.07134203783908133,Normal Center
2024,West Bengal,Balurghat,Balurghat Girls'' High School,462002,188,4,0,194.55,149.0,219.48,163,217.16,163,0.0,0.0212765957446808,-22.609999999999985,-24.92999999999998,158.909,1.185,0.548,1,0.08174235485991638,Normal Center
2024,West Bengal,North 24 Parganas,Sudhir Memorial Institute,460103,717,27,0,252.6,211.0,219.48,163,217.16,163,0.0,0.0376569037656903,35.44,33.120000000000005,172.177,0.639,-0.594,1,0.07965305634255271,Normal Center
2024,West Bengal,North 24 Parganas,Vivekananda College,460104,696,19,1,242.04,201.5,219.48,163,217.16,163,0.0014367816091954,0.028735632183908,24.879999999999995,22.56,160.308,0.767,-0.306,1,0.06878484234486648,Normal Center
2024,West Bengal,Siliguri,Modi Public School Siliguri,460907,463,10,0,212.68,161.0,219.48,163,217.16,163,0.0,0.0215982721382289,-4.47999999999999,-6.799999999999983,160.38,0.953,0.077,1,0.08205593298197583,Normal Center
2024,West Bengal,Burdwan (Bardhaman),Memari Crystal Model School,460307,283,5,0,175.01,125.0,219.48,163,217.16,163,0.0,0.0176678445229682,-42.150000000000006,-44.47,146.525,1.314,1.143,1,0.08212286158945842,Normal Center
2024,West Bengal,Siliguri,Shri Krishna Pranami Vidya Niketan,460909,351,5,0,155.64,106.0,219.48,163,217.16,163,0.0,0.0142450142450142,-61.52000000000001,-63.84,137.349,1.64,2.308,1,0.07640417627618995,Normal Center
2024,West Bengal,South 24 Parganas,Vivekananda Mission School,461810,302,4,0,155.41,112.5,219.48,163,217.16,163,0.0,0.0132450331125827,-61.75,-64.07,131.615,1.65,2.525,1,0.07620081972337928,Normal Center
2024,West Bengal,Malda,Kendriya Vidyalaya Nhpc Malda,461414,376,2,0,132.35,92.0,219.48,163,217.16,163,0.0,0.0053191489361702,-84.81,-87.13,128.779,1.923,3.488,1,0.06693179280311168,Normal Center
2024,West Bengal,Kharagpur,Kendriya Vidyalaya No.1 Iit Kharagpur,460707,491,10,0,170.88,118.0,219.48,163,217.16,163,0.0,0.020366598778004,-46.28,-48.6,146.857,1.484,1.579,1,0.07817317506611482,Normal Center
2024,West Bengal,Malda,Gour Malda College Of Education,461413,399,5,0,125.01,83.0,219.48,163,217.16,163,0.0,0.012531328320802,-92.15,-94.46999999999998,128.008,2.189,4.748,1,0.046254004210598776,Normal Center
2024,West Bengal,Hooghly,H.M.Education Centre,460503,696,34,0,260.2,215.0,219.48,163,217.16,163,0.0,0.0488505747126436,43.03999999999999,40.72,175.833,0.673,-0.637,1,0.07689733016943306,Normal Center
2024,West Bengal,Kharagpur,Kharagpur Vision Academy,460709,490,8,0,166.83,112.0,219.48,163,217.16,163,0.0,0.0163265306122449,-50.329999999999984,-52.64999999999998,146.147,1.47,1.469,1,0.07927682767670302,Normal Center
2024,West Bengal,Hooghly,Techno India Group Public School,460504,507,27,0,253.64,206.0,219.48,163,217.16,163,0.0,0.0532544378698224,36.47999999999999,34.16,174.073,0.777,-0.423,1,0.08234635311722777,Normal Center
2024,West Bengal,Siliguri,Royal Academy,460908,450,2,0,149.92,106.0,219.48,163,217.16,163,0.0,0.0044444444444444,-67.24000000000001,-69.56,132.171,1.74,2.695,1,0.07367063050014588,Normal Center
2024,West Bengal,Burdwan (Bardhaman),Kanchannagar D.N.Das High School(H.S),460306,304,4,0,174.99,122.0,219.48,163,217.16,163,0.0,0.0131578947368421,-42.16999999999999,-44.48999999999998,143.389,1.342,1.242,1,0.07993084515629634,Normal Center
2024,West Bengal,South 24 Parganas,Jyotirmoy School Of Law,461811,252,5,0,164.8,115.0,219.48,163,217.16,163,0.0,0.0198412698412698,-52.35999999999999,-54.67999999999998,141.488,1.706,2.614,1,0.07643958557614289,Normal Center
2024,West Bengal,Burdwan (Bardhaman),Magnus Global School Saktigarh Burdwan Wb,460301,808,38,1,235.76,191.0,219.48,163,217.16,163,0.0012376237623762,0.0482673267326732,18.599999999999994,16.28,173.095,0.894,-0.171,1,0.06942134895038277,Normal Center
2024,West Bengal,North 24 Parganas,Gurunanak Institute Of Pharmaceutical Science & Technology,460105,697,29,0,247.03,207.0,219.48,163,217.16,163,0.0,0.0416068866571018,29.870000000000005,27.55000000000001,165.181,0.707,-0.44,1,0.08164157213865103,Normal Center
2024,West Bengal,Balurghat,Techno India Group Public School,462004,210,1,0,130.86,88.0,219.48,163,217.16,163,0.0,0.0047619047619047,-86.29999999999998,-88.61999999999998,120.013,1.906,3.634,1,0.06545023536998046,Normal Center
2024,West Bengal,Siliguri,Army Public School Bengdubi,460906,574,28,1,239.39,194.0,219.48,163,217.16,163,0.0017421602787456,0.0505226480836236,22.22999999999999,19.91,172.801,0.897,-0.113,1,0.06860171226131773,Normal Center
2024,West Bengal,Burdwan (Bardhaman),Burdwan Model School,460308,1695,30,0,167.74,115.0,219.48,163,217.16,163,0.0,0.0176991150442477,-49.41999999999999,-51.73999999999998,143.204,1.554,1.921,1,0.07782059026230265,Normal Center
2024,West Bengal,Balurghat,"Atreyee Dav Public School, Balurghat",462003,209,1,0,124.43,90.0,219.48,163,217.16,163,0.0,0.0047846889952153,-92.73,-95.04999999999998,110.638,2.243,5.685,1,0.033976415129579884,Normal Center
2024,West Bengal,North 24 Parganas,Starling International School,460102,801,29,0,252.61,211.0,219.48,163,217.16,163,0.0,0.0362047440699126,35.45000000000002,33.130000000000024,167.492,0.663,-0.565,1,0.07965305634255271,Normal Center
2024,West Bengal,Siliguri,Delhi Public School Siliguri,460901,1154,36,0,227.22,178.5,219.48,163,217.16,163,0.0,0.0311958405545927,10.060000000000002,7.740000000000009,161.841,0.936,-0.007,1,0.08202460996567551,Normal Center
2024,West Bengal,Purba Medinipur,Dav Public School Haldia East Medinipur Wb,461707,632,8,1,158.38,115.0,219.48,163,217.16,163,0.0015822784810126,0.0142405063291139,-58.78,-61.1,133.755,1.672,2.492,1,0.06105067319262669,Normal Center
2024,West Bengal,Murshidabad,Sargachi Ramakrishna Mission High School,461503,593,20,0,214.22,160.0,219.48,163,217.16,163,0.0,0.0337268128161888,-2.9399999999999977,-5.259999999999991,162.008,0.968,0.13,1,0.0831590001816116,Normal Center
2024,West Bengal,Howrah,St. Xaviers High School,460610,437,18,0,230.07,164.0,219.48,163,217.16,163,0.0,0.0411899313501144,12.909999999999997,10.590000000000003,182.063,0.803,-0.604,1,0.07832468333811732,Normal Center
2024,West Bengal,Murshidabad,St. Stephens Iconic School,461504,562,14,0,214.34,165.0,219.48,163,217.16,163,0.0,0.0249110320284697,-2.819999999999993,-5.139999999999986,162.546,0.944,0.024,1,0.08292547696728797,Normal Center
2024,West Bengal,Kalyani,Ghoshpara Sraswati Trust Estate Vidyapith (H.S),461306,417,19,1,234.78,179.0,219.48,163,217.16,163,0.0023980815347721,0.0479616306954436,17.620000000000005,15.300000000000011,174.377,0.871,-0.261,1,0.0683578186463129,Normal Center
2024,West Bengal,Kolkata,Jadavpur Vidyapith,460811,622,25,0,269.69,235.5,219.48,163,217.16,163,0.0,0.040192926045016,52.53,50.21000000000001,173.233,0.559,-0.792,1,0.07364592285617261,Normal Center
2024,West Bengal,Kalyani,Satish Chandra Memorial School,461301,1018,49,0,241.72,188.0,219.48,163,217.16,163,0.0,0.0481335952848723,24.56,22.24000000000001,169.546,0.872,-0.19,1,0.08386057143083997,Normal Center
2024,West Bengal,Kolkata,Pm Shri Kendriya Vidyalaya No.I Ishapore,460829,458,39,1,291.71,248.5,219.48,163,217.16,163,0.0021834061135371,0.0873362445414847,74.54999999999998,72.22999999999999,186.473,0.472,-0.943,1,0.05730416537800581,Normal Center
2024,West Bengal,Kolkata,Techno International Batanagar,460816,570,25,1,271.78,231.0,219.48,163,217.16,163,0.0017543859649122,0.0456140350877193,54.619999999999976,52.29999999999998,173.627,0.573,-0.692,1,0.06327654160611773,Normal Center
2024,West Bengal,Kalyani,Delhi World Public School Kalyani,461308,412,6,0,162.61,119.5,219.48,163,217.16,163,0.0,0.0145631067961165,-54.54999999999998,-56.869999999999976,136.38,1.598,2.184,1,0.07711957712433448,Normal Center
2024,West Bengal,Kolkata,Saini International School Maheshtala,460820,522,32,3,275.12,235.5,219.48,163,217.16,163,0.0057471264367816,0.0670498084291187,57.96000000000001,55.640000000000015,182.26,0.587,-0.692,1,0.027443838546955035,Normal Center
2024,West Bengal,Kolkata,Dav Public School Diamond Harbour Rd Kolkata Wb,460818,551,30,1,274.83,232.0,219.48,163,217.16,163,0.0018148820326678,0.0562613430127041,57.66999999999999,55.35,176.114,0.552,-0.773,1,0.061469736803470953,Normal Center
2024,West Bengal,Kolkata,Laban Hrad Vidyapith,460827,470,32,0,279.26,242.0,219.48,163,217.16,163,0.0,0.0680851063829787,62.1,59.78,178.902,0.567,-0.756,1,0.071287407811985,Normal Center
2024,West Bengal,Suri,Gitanjali Public School,461901,764,25,0,220.71,177.0,219.48,163,217.16,163,0.0,0.0327225130890052,3.550000000000012,1.2300000000000182,160.979,0.951,0.142,1,0.08249410491606968,Normal Center
2024,West Bengal,Murshidabad,Prabharani Public School,461505,544,11,0,220.21,176.5,219.48,163,217.16,163,0.0,0.0202205882352941,3.050000000000012,0.7300000000000182,157.642,0.898,0.012,1,0.08161399365633937,Normal Center
2024,West Bengal,Howrah,Sibpur Bhabani Balika Vidyalaya,460611,349,5,0,174.32,122.0,219.48,163,217.16,163,0.0,0.0143266475644699,-42.84,-45.16,143.71,1.454,1.39,1,0.07993811636538628,Normal Center
2024,West Bengal,Howrah,Kendriya Vidyalaya Bamangachi,460616,188,2,0,174.48,121.5,219.48,163,217.16,163,0.0,0.0106382978723404,-42.68000000000001,-45.0,140.924,1.419,1.38,1,0.0801670881784497,Normal Center
2024,West Bengal,Murshidabad,Guidance Foundation,461502,634,14,1,221.2,175.0,219.48,163,217.16,163,0.001577287066246,0.0236593059936908,4.039999999999992,1.7199999999999989,167.589,0.86,-0.285,1,0.06967259728969855,Normal Center
2024,West Bengal,Purba Medinipur,Zilla Public School,461706,472,12,0,157.53,114.0,219.48,163,217.16,163,0.0,0.0254237288135593,-59.63,-61.94999999999999,138.382,1.809,2.981,1,0.07153390366356638,Normal Center
2024,West Bengal,Purba Medinipur,Haldia Institute Of Technology,461701,929,50,0,250.03,204.0,219.48,163,217.16,163,0.0,0.053821313240043,32.870000000000005,30.55000000000001,170.527,0.792,-0.351,1,0.08234635311722777,Normal Center
2024,West Bengal,Kolkata,Indira Gandhi Memorial High School,460819,556,32,0,269.15,225.0,219.48,163,217.16,163,0.0,0.0575539568345323,51.98999999999998,49.66999999999999,175.146,0.62,-0.678,1,0.07597047496782638,Normal Center
2024,West Bengal,Kolkata,S S Public School M B Road Kolkata Wb,460826,461,25,0,282.16,251.0,219.48,163,217.16,163,0.0,0.054229934924078,65.00000000000003,62.68000000000004,178.737,0.505,-0.856,1,0.07001937091910526,Normal Center
2024,West Bengal,Kolkata,Abhinav Bharati High School,460821,524,22,1,260.54,209.0,219.48,163,217.16,163,0.0019083969465648,0.0438931297709923,43.38000000000002,41.06000000000003,170.574,0.66,-0.584,1,0.0677727866573743,Normal Center
2024,West Bengal,Kalyani,Kalyani Shikshayatan,461309,399,7,0,191.67,139.0,219.48,163,217.16,163,0.0,0.0175438596491228,-25.49000000000001,-27.81,149.273,1.208,0.764,1,0.08220179580337111,Normal Center
2024,West Bengal,Kolkata,Umeschandra College,460828,459,25,1,270.73,237.0,219.48,163,217.16,163,0.0021786492374727,0.0566448801742919,53.57000000000002,51.25000000000003,174.66,0.606,-0.661,1,0.06339020933355799,Normal Center
2024,West Bengal,Kolkata,Agarpara Swami Vivekananda Academy Kolkata Wb,460817,560,30,0,281.88,239.5,219.48,163,217.16,163,0.0,0.0535714285714285,64.72,62.400000000000006,175.706,0.539,-0.782,1,0.07001937091910526,Normal Center
2024,West Bengal,Kalyani,Kalyani University Experimental High School,461307,423,10,0,187.83,132.0,219.48,163,217.16,163,0.0,0.0236406619385342,-29.329999999999984,-31.649999999999977,154.733,1.266,0.762,1,0.08173190504054528,Normal Center
2024,West Bengal,Kolkata,Birla Bharati,460810,638,41,1,277.28,225.0,219.48,163,217.16,163,0.0015673981191222,0.0658307210031347,60.119999999999976,57.79999999999998,177.939,0.626,-0.726,1,0.0625697571954481,Normal Center
2024,West Bengal,Howrah,Asian International School,460601,1011,121,2,334.15,309.0,219.48,163,217.16,163,0.0019782393669634,0.1216617210682492,116.98999999999998,114.67,199.357,0.167,-1.35,1,0.035161092802925786,Normal Center
2024,West Bengal,Murshidabad,Murshidabad College Of Engineering & Technology,461515,375,8,0,149.3,108.0,219.48,163,217.16,163,0.0,0.0213333333333333,-67.85999999999999,-70.17999999999998,131.412,1.735,3.118,1,0.07153390366356638,Normal Center
2024,West Bengal,Murshidabad,Hazi A.K.Khan College,461512,427,2,0,137.38,96.0,219.48,163,217.16,163,0.0,0.0046838407494145,-79.78,-82.1,120.32,1.744,3.013,1,0.07134203783908133,Normal Center
2024,West Bengal,Howrah,Seacom Engineering College,460606,536,77,1,330.9,314.0,219.48,163,217.16,163,0.001865671641791,0.1455223880597015,113.73999999999998,111.42,199.564,0.179,-1.295,1,0.035427616182057975,Normal Center
2024,West Bengal,Durgapur,Hem Sheela Model School,460402,922,69,1,281.89,243.0,219.48,163,217.16,163,0.0010845986984815,0.0759219088937093,64.72999999999999,62.41,181.455,0.572,-0.754,1,0.06267729808933631,Normal Center
2024,West Bengal,Howrah,Divine Mercy School,460608,470,63,1,341.15,339.0,219.48,163,217.16,163,0.002127659574468,0.1361702127659574,123.98999999999998,121.67,197.038,0.1,-1.311,1,0.03436043985456505,Normal Center
2024,West Bengal,Kolkata,Metropolitan Institution Main For Girls,460836,371,8,0,180.24,132.0,219.48,163,217.16,163,0.0,0.0215633423180593,-36.91999999999999,-39.23999999999998,143.927,1.37,1.458,1,0.08040317141586745,Normal Center
2024,West Bengal,Kolkata,G B Memorial Institution,460809,671,39,1,265.02,217.0,219.48,163,217.16,163,0.0014903129657228,0.059612518628912,47.85999999999999,45.53999999999999,175.939,0.681,-0.671,1,0.06409534882100848,Normal Center
2024,West Bengal,Kolkata,Indus Valley World School,460831,455,7,1,172.66,118.0,219.48,163,217.16,163,0.0021978021978021,0.0175824175824175,-44.5,-46.81999999999999,145.545,1.414,1.476,1,0.06490728068396834,Normal Center
2024,West Bengal,Kolkata,Apeejay School Saltlake,460807,682,40,1,277.05,240.0,219.48,163,217.16,163,0.001466275659824,0.0601173020527859,59.890000000000015,57.57000000000002,176.021,0.56,-0.72,1,0.06114159887813442,Normal Center
2024,West Bengal,Kalyani,Katagunj Gokulpur Adarsha Shikshayatan High School,461310,274,8,0,188.74,135.5,219.48,163,217.16,163,0.0,0.0291970802919708,-28.419999999999987,-30.73999999999998,154.242,1.345,1.192,1,0.07981112829065135,Normal Center
2024,West Bengal,Kolkata,Garia Harimati Devi Uchcha Balika Vidyalaya,460838,268,5,0,198.95,135.0,219.48,163,217.16,163,0.0,0.0186567164179104,-18.210000000000008,-20.53,161.075,1.051,0.04,1,0.08264668994428814,Normal Center
2024,West Bengal,Durgapur,Dav Model School,460404,1009,56,2,231.9,169.0,219.48,163,217.16,163,0.0019821605550049,0.0574826560951437,14.740000000000007,12.420000000000016,181.713,0.918,-0.305,1,0.06822590222341851,Normal Center
2024,West Bengal,Howrah,Kendriya Vidyalaya Santragachi,460609,471,57,1,320.36,289.0,219.48,163,217.16,163,0.0021231422505307,0.1231422505307855,103.20000000000002,100.88000000000002,199.532,0.284,-1.24,1,0.03479309557408877,Normal Center
2024,West Bengal,Durgapur,Durgapur Public School,460403,630,38,0,268.52,220.0,219.48,163,217.16,163,0.0,0.0603174603174603,51.35999999999999,49.03999999999999,174.388,0.723,-0.463,1,0.07936616887124465,Normal Center
2024,West Bengal,Howrah,Guru Nanak Public School,460607,470,52,0,330.89,314.5,219.48,163,217.16,163,0.0,0.1106382978723404,113.73,111.41,196.263,0.178,-1.344,1,0.043712168456723044,Normal Center
2024,West Bengal,Murshidabad,"Govt. College Of Engineering And Textile Technology, Berhampore",461513,398,3,0,136.44,94.5,219.48,163,217.16,163,0.0,0.007537688442211,-80.72,-83.03999999999999,128.921,1.872,3.386,1,0.06906767064939723,Normal Center
2024,West Bengal,Murshidabad,Kendriya Vidyalaya,461514,373,1,0,138.14,95.0,219.48,163,217.16,163,0.0,0.002680965147453,-79.02000000000001,-81.34,121.051,1.698,2.717,1,0.07491100504560438,Normal Center
2024,West Bengal,Kolkata,Guru Nanak Institute Of Technology,460801,1143,72,0,287.29,248.0,219.48,163,217.16,163,0.0,0.0629921259842519,70.13000000000002,67.81000000000003,179.025,0.496,-0.863,1,0.06875926104833047,Normal Center
2024,West Bengal,Kolkata,Rcc Institute Of Information Technology,460806,693,28,1,274.92,245.0,219.48,163,217.16,163,0.0014430014430014,0.0418470418470418,57.76000000000002,55.440000000000026,168.046,0.55,-0.686,1,0.06114159887813442,Normal Center
2024,West Bengal,Kolkata,Bhavans Gangabux Kanoria Vidyamandir,460839,445,9,0,190.42,138.0,219.48,163,217.16,163,0.0,0.0202247191011235,-26.74000000000001,-29.06,150.07,1.24,0.845,1,0.08173190504054528,Normal Center
2024,West Bengal,Kalyani,Garden High School,461311,178,0,0,165.28,122.0,219.48,163,217.16,163,0.0,0.0,-51.88,-54.19999999999999,132.361,1.204,0.448,1,0.08163367441708114,Normal Center
2024,West Bengal,Kolkata,Lakshmipat Singhania Academy,460830,462,16,0,210.43,145.5,219.48,163,217.16,163,0.0,0.0346320346320346,-6.72999999999999,-9.049999999999985,170.945,1.024,-0.025,1,0.0822900425753198,Normal Center
2024,West Bengal,Asansol,Asansol North Point School,460201,909,38,3,235.83,193.0,219.48,163,217.16,163,0.0033003300330033,0.0451045104510451,18.670000000000016,16.350000000000023,164.731,0.965,0.114,1,0.06355531267146719,Normal Center
2024,West Bengal,Kolkata,The Future Scholars Academy,460837,337,4,0,169.85,121.0,219.48,163,217.16,163,0.0,0.0118694362017804,-47.31,-49.63,138.747,1.47,1.761,1,0.07726690381325352,Normal Center
2024,West Bengal,Kolkata,Techno International Newtown,460808,679,36,1,266.63,224.0,219.48,163,217.16,163,0.0014727540500736,0.0544918998527245,49.47,47.150000000000006,177.134,0.647,-0.658,1,0.06458908874934255,Normal Center
2024,West Bengal,Kharagpur,St Agnes School,460710,493,9,0,175.55,122.0,219.48,163,217.16,163,0.0,0.0182555780933062,-41.60999999999999,-43.92999999999998,150.739,1.458,1.431,1,0.07913297933622881,Normal Center
2024,West Bengal,Malda,Adarshabani Teacher Training College,461404,638,17,0,227.22,177.0,219.48,163,217.16,163,0.0,0.0266457680250783,10.060000000000002,7.740000000000009,168.23,0.803,-0.424,1,0.08258096239249857,Normal Center
2024,West Bengal,Malda,The St. Xavier''S School Malda,461403,745,15,1,217.14,167.0,219.48,163,217.16,163,0.0013422818791946,0.021476510067114,-0.0200000000000102,-2.3400000000000034,161.597,0.916,-0.04,1,0.06757365076351585,Normal Center
2024,West Bengal,South 24 Parganas,Budge Budge Institute Of Technology,461801,1210,39,1,244.31,212.0,219.48,163,217.16,163,0.0008264462809917,0.0330578512396694,27.15000000000001,24.830000000000013,167.663,0.666,-0.507,1,0.07450873310915657,Normal Center
2024,West Bengal,Bankura,Mdb Dav Pub School,461002,635,38,4,237.82,179.0,219.48,163,217.16,163,0.0062992125984251,0.0661417322834645,20.66,18.340000000000003,177.112,0.84,-0.299,1,0.033077459372188533,Normal Center
2024,West Bengal,South 24 Parganas,Swami Vivekananda Institute Of Science & Technology,461806,373,4,0,168.18,120.0,219.48,163,217.16,163,0.0,0.0107238605898123,-48.97999999999999,-51.29999999999998,143.434,1.472,1.589,1,0.07817317506611482,Normal Center
2024,West Bengal,Bankura,Bankura Zilla School,461005,419,5,0,159.27,112.0,219.48,163,217.16,163,0.0,0.0119331742243436,-57.88999999999999,-60.20999999999998,142.3,1.568,1.862,1,0.07759570494220003,Normal Center
2024,West Bengal,Jalpaiguri,Army Public School Binnaguri,461201,682,16,1,221.52,174.5,219.48,163,217.16,163,0.001466275659824,0.0249266862170087,4.360000000000014,2.0400000000000205,159.651,0.918,0.011,1,0.06728095788544314,Normal Center
2024,West Bengal,North 24 Parganas,Hariyana Vidya Mandir,460112,552,10,0,185.63,131.0,219.48,163,217.16,163,0.0,0.0181159420289855,-31.53,-33.849999999999994,149.923,1.345,1.135,1,0.08212286158945842,Normal Center
2024,West Bengal,South 24 Parganas,The Summit School,461808,351,3,0,141.42,98.0,219.48,163,217.16,163,0.0,0.0085470085470085,-75.74000000000001,-78.06,125.801,1.76,3.158,1,0.07153390366356638,Normal Center
2024,West Bengal,Nadia,Techno India Group Public School,461601,370,8,0,204.55,160.0,219.48,163,217.16,163,0.0,0.0216216216216216,-12.609999999999983,-14.929999999999978,154.548,1.019,0.318,1,0.08205523640107992,Normal Center
2024,West Bengal,Malda,Sister Nivedita Public School,461402,827,24,0,213.61,162.0,219.48,163,217.16,163,0.0,0.0290205562273276,-3.549999999999983,-5.869999999999976,167.198,0.947,-0.069,1,0.08292547696728797,Normal Center
2024,West Bengal,Malda,The Holy Angels English Academy,461405,589,20,0,217.3,167.0,219.48,163,217.16,163,0.0,0.0339558573853989,0.1400000000000147,-2.1799999999999784,167.808,0.92,-0.127,1,0.08222187266430608,Normal Center
2024,West Bengal,Kharagpur,Kharagpur Tribal Primary Teachers? Training Institute,460711,465,15,0,173.52,111.0,219.48,163,217.16,163,0.0,0.032258064516129,-43.63999999999999,-45.95999999999998,156.927,1.53,1.684,1,0.07754587814397734,Normal Center
2024,West Bengal,Siliguri,Siliguri Model High School,460910,529,3,0,151.84,103.0,219.48,163,217.16,163,0.0,0.0056710775047258,-65.32,-67.63999999999999,132.031,1.559,1.961,1,0.07837340565672601,Normal Center
2024,West Bengal,South 24 Parganas,Future Gems Academy,461809,348,1,0,141.87,100.0,219.48,163,217.16,163,0.0,0.0028735632183908,-75.28999999999999,-77.60999999999999,122.191,1.533,1.878,1,0.07837340565672601,Normal Center
2024,West Bengal,South 24 Parganas,St. Montforts Senior Secondary School,461807,348,3,0,163.55,114.5,219.48,163,217.16,163,0.0,0.0086206896551724,-53.60999999999999,-55.92999999999998,132.817,1.434,1.541,1,0.08008163387878042,Normal Center
